specialtyCode,specialtyName,branchCode,branchName,documentCode,documentName,categoryCode,categoryName,isRequired
D001,직계가족복무부대지원입대병,4,해병,37,전국대회 수상 증명서,,직계가족병,true
D001,직계가족복무부대지원입대병,4,해병,44,사회봉사활동 증명서(접수마감일 기준 3년이내)-(사회복지시설 봉사),,직계가족병,true
D001,직계가족복무부대지원입대병,4,해병,48,다자녀가정자녀 부모의 가족관계증명서,,직계가족병,true
D001,직계가족복무부대지원입대병,4,해병,49,한국사 또는 한국어능력검정인증서(성적표 등),,직계가족병,true
D001,직계가족복무부대지원입대병,4,해병,50,표창장 사본,,직계가족병,true
D001,직계가족복무부대지원입대병,4,해병,52,헌혈증서(접수마감일 기준 3년이내),,직계가족병,true
46,비파괴검사병,3,공군,48,다자녀가정자녀 부모의 가족관계증명서,,비파괴검사병,false
B182.104,(임기제)기동헬기운용,1,육군,48,다자녀가정자녀 부모의 가족관계증명서,,임기제부사관,true
241.100,수송운용(차량운전),1,육군,54,군운전적성정밀검사 종합판정표,,기술행정병,true
241.104,견인차량운전,1,육군,54,군운전적성정밀검사 종합판정표,,기술행정병,true
241.106,차륜형장갑차운전,1,육군,54,군운전적성정밀검사 종합판정표,,기술행정병,true
241.108,K-53계열차량운전,1,육군,54,군운전적성정밀검사 종합판정표,,기술행정병,true
241.109,구난차량운전,1,육군,54,군운전적성정밀검사 종합판정표,,기술행정병,true
241.113,크레인차량운전,1,육군,54,군운전적성정밀검사 종합판정표,,기술행정병,true
M231.107,조리(중졸),1,육군,48,다자녀가정자녀 부모의 가족관계증명서,,기술행정병,true
M241.100,수송운용(중졸),1,육군,48,다자녀가정자녀 부모의 가족관계증명서,,기술행정병,true
M241.104,견인차량운전(중졸),1,육군,48,다자녀가정자녀 부모의 가족관계증명서,,기술행정병,true
M241.105,지게차운전(중졸),1,육군,48,다자녀가정자녀 부모의 가족관계증명서,,기술행정병,true
M241.107,차량부대정비(중졸),1,육군,48,다자녀가정자녀 부모의 가족관계증명서,,기술행정병,true
M241.109,구난차량운전(중졸),1,육군,48,다자녀가정자녀 부모의 가족관계증명서,,기술행정병,true
M243.102,선박운용(중졸),1,육군,48,다자녀가정자녀 부모의 가족관계증명서,,기술행정병,true
122.103,M계열전차부대정비,1,육군,48,다자녀가정자녀 부모의 가족관계증명서,,기술행정병,true
122.105,전차통신정비,1,육군,48,다자녀가정자녀 부모의 가족관계증명서,,기술행정병,true
123.101,장갑차조종,1,육군,48,다자녀가정자녀 부모의 가족관계증명서,,기술행정병,true
123.102,장갑차부대정비,1,육군,48,다자녀가정자녀 부모의 가족관계증명서,,기술행정병,true
123.103,K-21보병전투차량승무,1,육군,48,다자녀가정자녀 부모의 가족관계증명서,,기술행정병,true
123.104,K-21보병전투차량부대정비,1,육군,48,다자녀가정자녀 부모의 가족관계증명서,,기술행정병,true
131.101,견인포병,1,육군,48,다자녀가정자녀 부모의 가족관계증명서,,기술행정병,true
131.103,155mm자주포병,1,육군,48,다자녀가정자녀 부모의 가족관계증명서,,기술행정병,true
131.104,K-55자주포조종,1,육군,48,다자녀가정자녀 부모의 가족관계증명서,,기술행정병,true
131.105,견인포정비,1,육군,48,다자녀가정자녀 부모의 가족관계증명서,,기술행정병,true
131.106,K-55자주포정비,1,육군,48,다자녀가정자녀 부모의 가족관계증명서,,기술행정병,true
131.107,K-9자주포조종,1,육군,48,다자녀가정자녀 부모의 가족관계증명서,,기술행정병,true
131.108,K-9자주포화포/장갑정비,1,육군,48,다자녀가정자녀 부모의 가족관계증명서,,기술행정병,true
132.102,K239포병,1,육군,48,다자녀가정자녀 부모의 가족관계증명서,,기술행정병,true
132.103,M/A포병,1,육군,48,다자녀가정자녀 부모의 가족관계증명서,,기술행정병,true
133.103,사격지휘,1,육군,48,다자녀가정자녀 부모의 가족관계증명서,,기술행정병,true
133.106,포병레이더,1,육군,48,다자녀가정자녀 부모의 가족관계증명서,,기술행정병,true
133.107,포병측지,1,육군,48,다자녀가정자녀 부모의 가족관계증명서,,기술행정병,true
134.101,현무포병,1,육군,48,다자녀가정자녀 부모의 가족관계증명서,,기술행정병,true
141.101,발칸운용/정비,1,육군,48,다자녀가정자녀 부모의 가족관계증명서,,기술행정병,true
141.102,오리콘운용/정비,1,육군,48,다자녀가정자녀 부모의 가족관계증명서,,기술행정병,true
141.103,비호운용/정비,1,육군,48,다자녀가정자녀 부모의 가족관계증명서,,기술행정병,true
141.104,방공작전통제,1,육군,48,다자녀가정자녀 부모의 가족관계증명서,,기술행정병,true
141.105,휴대용유도무기운용/정비,1,육군,48,다자녀가정자녀 부모의 가족관계증명서,,기술행정병,true
141.106,천마운용/정비,1,육군,48,다자녀가정자녀 부모의 가족관계증명서,,기술행정병,true
143.101,방공레이더운용/정비,1,육군,48,다자녀가정자녀 부모의 가족관계증명서,,기술행정병,true
151.101,군사정보,1,육군,48,다자녀가정자녀 부모의 가족관계증명서,,기술행정병,true
151.103,정찰,1,육군,48,다자녀가정자녀 부모의 가족관계증명서,,기술행정병,true
152.103,땅굴탐지,1,육군,48,다자녀가정자녀 부모의 가족관계증명서,,기술행정병,true
153.101,감시장비운용,1,육군,48,다자녀가정자녀 부모의 가족관계증명서,,기술행정병,true
154.101,보안,1,육군,48,다자녀가정자녀 부모의 가족관계증명서,,기술행정병,true
161.101,야전공병,1,육군,48,다자녀가정자녀 부모의 가족관계증명서,,기술행정병,true
161.102,장애물운용(M),1,육군,48,다자녀가정자녀 부모의 가족관계증명서,,기술행정병,true
161.103,장애물운용(E),1,육군,48,다자녀가정자녀 부모의 가족관계증명서,,기술행정병,true
161.104,야전건설,1,육군,48,다자녀가정자녀 부모의 가족관계증명서,,기술행정병,true
162.102,소방장비,1,육군,48,다자녀가정자녀 부모의 가족관계증명서,,기술행정병,true
162.103,배관/기계설비,1,육군,48,다자녀가정자녀 부모의 가족관계증명서,,기술행정병,true
162.104,전기설비,1,육군,48,다자녀가정자녀 부모의 가족관계증명서,,기술행정병,true
163.101,장갑전투도저운전,1,육군,48,다자녀가정자녀 부모의 가족관계증명서,,기술행정병,true
163.102,다목적굴착기운전,1,육군,48,다자녀가정자녀 부모의 가족관계증명서,,기술행정병,true
163.103,교량전차조종,1,육군,48,다자녀가정자녀 부모의 가족관계증명서,,기술행정병,true
163.104,도하장비조종,1,육군,48,다자녀가정자녀 부모의 가족관계증명서,,기술행정병,true
163.105,정수장비운용,1,육군,48,다자녀가정자녀 부모의 가족관계증명서,,기술행정병,true
163.107,공기압축기운용,1,육군,48,다자녀가정자녀 부모의 가족관계증명서,,기술행정병,true
163.108,크레인운용,1,육군,48,다자녀가정자녀 부모의 가족관계증명서,,기술행정병,true
163.109,도저운용,1,육군,48,다자녀가정자녀 부모의 가족관계증명서,,기술행정병,true
163.110,그레이더운용,1,육군,48,다자녀가정자녀 부모의 가족관계증명서,,기술행정병,true
163.111,롤러운용,1,육군,48,다자녀가정자녀 부모의 가족관계증명서,,기술행정병,true
163.112,로더운전,1,육군,48,다자녀가정자녀 부모의 가족관계증명서,,기술행정병,true
163.113,굴착기운용,1,육군,48,다자녀가정자녀 부모의 가족관계증명서,,기술행정병,true
163.114,발전기운용/정비,1,육군,48,다자녀가정자녀 부모의 가족관계증명서,,기술행정병,true
163.115,공병장비부대정비,1,육군,48,다자녀가정자녀 부모의 가족관계증명서,,기술행정병,true
171.101,전술통신장비운용/정비,1,육군,48,다자녀가정자녀 부모의 가족관계증명서,,기술행정병,true
171.102,무선전송장비운용/정비,1,육군,48,다자녀가정자녀 부모의 가족관계증명서,,기술행정병,true
171.104,이동통신장비운용/정비,1,육군,48,다자녀가정자녀 부모의 가족관계증명서,,기술행정병,true
171.105,정보통신망관리장비운용/정비,1,육군,48,다자녀가정자녀 부모의 가족관계증명서,,기술행정병,true
171.107,교환시설운용/정비,1,육군,48,다자녀가정자녀 부모의 가족관계증명서,,기술행정병,true
172.101,MW운용/정비,1,육군,48,다자녀가정자녀 부모의 가족관계증명서,,기술행정병,true
172.102,위성운용/정비,1,육군,48,다자녀가정자녀 부모의 가족관계증명서,,기술행정병,true
34,군견관리병,3,공군,03,자격면허증 사본,,군견관리병,true
34,군견관리병,3,공군,07,수상(전국/도/지역대회)증명서,,군견관리병,true
34,군견관리병,3,공군,08,고교생활기록부 사본,,군견관리병,true
34,군견관리병,3,공군,10,어학성적증명서,,군견관리병,true
17,의무,3,공군,35,대학성적증명서,,전문기술병,true
17,의무,3,공군,36,주민등록등본,,전문기술병,true
18,기계,3,공군,01,"최종학교재학(휴학,퇴학,수료,졸업)증명서",,전문기술병,true
18,기계,3,공군,36,주민등록등본,,전문기술병,true
18,기계,3,공군,44,사회봉사활동 증명서(접수마감일 기준 3년이내)-(사회복지시설 봉사),,전문기술병,true
19,차량운전,3,공군,09,무도단증 사본,,전문기술병,true
19,차량운전,3,공군,34,독립유공자증명서,,전문기술병,true
19,차량운전,3,공군,48,다자녀가정자녀 부모의 가족관계증명서,,전문기술병,true
20,차량정비,3,공군,07,수상(전국/도/지역대회)증명서,,전문기술병,true
20,차량정비,3,공군,34,독립유공자증명서,,전문기술병,true
20,차량정비,3,공군,35,대학성적증명서,,전문기술병,true
22,공병,3,공군,03,자격면허증 사본,,전문기술병,true
22,공병,3,공군,07,수상(전국/도/지역대회)증명서,,전문기술병,true
22,공병,3,공군,34,독립유공자증명서,,전문기술병,true
22,공병,3,공군,36,주민등록등본,,전문기술병,true
24,의장병,3,공군,07,수상(전국/도/지역대회)증명서,,의장병,true
25,군악병,3,공군,44,사회봉사활동 증명서(접수마감일 기준 3년이내)-(사회복지시설 봉사),,군악병,true
25,군악병,3,공군,48,다자녀가정자녀 부모의 가족관계증명서,,군악병,true
28,동아리지도(B-Boy)병,3,공군,17,국가유공자증명서,,동아리지도(B-Boy)병,true
29,태권도지도병,3,공군,44,사회봉사활동 증명서(접수마감일 기준 3년이내)-(사회복지시설 봉사),,태권도지도병,true
29,태권도지도병,3,공군,48,다자녀가정자녀 부모의 가족관계증명서,,태권도지도병,true
30,정보보호병,3,공군,44,사회봉사활동 증명서(접수마감일 기준 3년이내)-(사회복지시설 봉사),,정보보호병,true
31,특수임무군사경찰,3,공군,07,수상(전국/도/지역대회)증명서,,특수임무군사경찰,true
33,문화체육활동지원병,3,공군,01,"최종학교재학(휴학,퇴학,수료,졸업)증명서",,문화체육활동지원병,true
33,문화체육활동지원병,3,공군,37,전국대회 수상 증명서,,문화체육활동지원병,true
8-011,신유형01-1_항공교통관련전공18학점이상,3,공군,05,최종학력증명서,,전문기술병,true
8-011,신유형01-1_항공교통관련전공18학점이상,3,공군,09,무도단증 사본,,전문기술병,true
8-012,신유형01-2_항공관제병(영어토익.텝스등),3,공군,48,다자녀가정자녀 부모의 가족관계증명서,,전문기술병,true
8-022,신유형02-2_식별보조병(일본어),3,공군,34,독립유공자증명서,,전문기술병,true
8-022,신유형02-2_식별보조병(일본어),3,공군,48,다자녀가정자녀 부모의 가족관계증명서,,전문기술병,true
8-023,신유형02-3_식별보조병(러시아어),3,공군,44,사회봉사활동 증명서(접수마감일 기준 3년이내)-(사회복지시설 봉사),,전문기술병,true
8-031,신유형03-1_전산/정보처리기능사이상,3,공군,48,다자녀가정자녀 부모의 가족관계증명서,,전문기술병,true
8-032,신유형03-2_전산/정보처리전공18학점이상,3,공군,03,자격면허증 사본,,전문기술병,true
8-032,신유형03-2_전산/정보처리전공18학점이상,3,공군,44,사회봉사활동 증명서(접수마감일 기준 3년이내)-(사회복지시설 봉사),,전문기술병,true
8-040,신유형04_그래픽/웹디자인등관련자격증,3,공군,34,독립유공자증명서,,전문기술병,true
8-051,신유형05-1_전자/통신관련기능사이상,3,공군,07,수상(전국/도/지역대회)증명서,,전문기술병,true
